frequency,raw
16799.59946,-8.386
16799.93591,-8.393
16800.27237,-8.392
16800.60883,-8.384
16800.94528,-8.378
16801.28174,-8.377
16801.6182,-8.383
16801.95465,-8.391
16802.29111,-8.395
16802.62756,-8.389
16802.96402,-8.375
16803.30048,-8.358
16803.63693,-8.348
16803.97339,-8.35
16804.30985,-8.362
16804.6463,-8.378
16804.98276,-8.391
16805.31921,-8.394
16805.65567,-8.387
16805.99213,-8.374
16806.32858,-8.363
16806.66504,-8.356
16807.0015,-8.356
16807.33795,-8.359
16807.67441,-8.362
16808.01086,-8.364
16808.34732,-8.367
16808.68378,-8.373
16809.02023,-8.385
16809.35669,-8.403
16809.69315,-8.421
16810.0296,-8.436
16810.36606,-8.442
16810.70252,-8.44
16811.03897,-8.432
16811.37543,-8.422
16811.71188,-8.414
16812.04834,-8.408
16812.3848,-8.406
16812.72125,-8.404
16813.05771,-8.402
16813.39417,-8.399
16813.73062,-8.395
16814.06708,-8.392
16814.40353,-8.392
16814.73999,-8.399
16815.07645,-8.414
16815.4129,-8.434
16815.74936,-8.458
16816.08582,-8.479
16816.42227,-8.491
16816.75873,-8.492
16817.09518,-8.484
16817.43164,-8.468
16817.7681,-8.45
16818.10455,-8.434
16818.44101,-8.422
16818.77747,-8.415
16819.11392,-8.412
16819.45038,-8.413
16819.78684,-8.415
16820.12329,-8.418
16820.45975,-8.422
16820.7962,-8.429
16821.13266,-8.441
16821.46912,-8.458
16821.80557,-8.478
16822.14203,-8.497
16822.47849,-8.508
16822.81494,-8.51
16823.1514,-8.503
16823.48785,-8.491
16823.82431,-8.479
16824.16077,-8.47
16824.49722,-8.464
16824.83368,-8.46
16825.17014,-8.456
16825.50659,-8.451
16825.84305,-8.45
16826.1795,-8.455
16826.51596,-8.465
16826.85242,-8.479
16827.18887,-8.492
16827.52533,-8.502
16827.86179,-8.509
16828.19824,-8.516
16828.5347,-8.526
16828.87116,-8.536
16829.20761,-8.543
16829.54407,-8.541
16829.88052,-8.53
16830.21698,-8.511
16830.55344,-8.493
16830.88989,-8.479
16831.22635,-8.474
16831.56281,-8.476
16831.89926,-8.48
16832.23572,-8.484
16832.57217,-8.489
16832.90863,-8.496
16833.24509,-8.507
16833.58154,-8.521
16833.918,-8.534
16834.25446,-8.544
16834.59091,-8.548
16834.92737,-8.547
16835.26382,-8.543
16835.60028,-8.54
16835.93674,-8.539
16836.27319,-8.54
16836.60965,-8.54
16836.94611,-8.539
16837.28256,-8.535
16837.61902,-8.529
16837.95548,-8.525
16838.29193,-8.524
16838.62839,-8.528
16838.96484,-8.538
16839.3013,-8.551
16839.63776,-8.564
16839.97421,-8.575
16840.31067,-8.58
16840.64713,-8.579
16840.98358,-8.576
16841.32004,-8.573
16841.65649,-8.575
16841.99295,-8.58
16842.32941,-8.587
16842.66586,-8.591
16843.00232,-8.588
16843.33878,-8.579
16843.67523,-8.57
16844.01169,-8.565
16844.34815,-8.569
16844.6846,-8.58
16845.02106,-8.593
16845.35751,-8.604
16845.69397,-8.609
16846.03043,-8.607
16846.36688,-8.603
16846.70334,-8.602
16847.0398,-8.606
16847.37625,-8.613
16847.71271,-8.621
16848.04916,-8.627
16848.38562,-8.629
16848.72208,-8.627
16849.05853,-8.625
16849.39499,-8.623
16849.73145,-8.624
16850.0679,-8.625
16850.40436,-8.626
16850.74081,-8.626
16851.07727,-8.625
16851.41373,-8.626
16851.75018,-8.627
16852.08664,-8.629
16852.4231,-8.631
16852.75955,-8.633
16853.09601,-8.635
16853.43247,-8.638
16853.76892,-8.644
16854.10538,-8.653
16854.44183,-8.661
16854.77829,-8.666
16855.11475,-8.666
16855.4512,-8.661
16855.78766,-8.652
16856.12412,-8.646
16856.46057,-8.644
16856.79703,-8.65
16857.13348,-8.661
16857.46994,-8.672
16857.8064,-8.68
16858.14285,-8.683
16858.47931,-8.682
16858.81577,-8.68
16859.15222,-8.681
16859.48868,-8.687
16859.82513,-8.696
16860.16159,-8.704
16860.49805,-8.709
16860.8345,-8.71
16861.17096,-8.709
16861.50742,-8.708
16861.84387,-8.708
16862.18033,-8.709
16862.51679,-8.709
16862.85324,-8.707
16863.1897,-8.703
16863.52615,-8.7
16863.86261,-8.702
16864.19907,-8.71
16864.53552,-8.723
16864.87198,-8.737
16865.20844,-8.749
16865.54489,-8.755
16865.88135,-8.754
16866.2178,-8.748
16866.55426,-8.739
16866.89072,-8.731
16867.22717,-8.727
16867.56363,-8.725
16867.90009,-8.726
16868.23654,-8.726
16868.573,-8.724
16868.90945,-8.722
16869.24591,-8.721
16869.58237,-8.723
16869.91882,-8.73
16870.25528,-8.742
16870.59174,-8.756
16870.92819,-8.769
16871.26465,-8.778
16871.60111,-8.782
16871.93756,-8.783
16872.27402,-8.78
16872.61047,-8.775
16872.94693,-8.768
16873.28339,-8.761
16873.61984,-8.753
16873.9563,-8.747
16874.29276,-8.743
16874.62921,-8.743
16874.96567,-8.747
16875.30212,-8.755
16875.63858,-8.765
16875.97504,-8.779
16876.31149,-8.793
16876.64795,-8.806
16876.98441,-8.816
16877.32086,-8.822
16877.65732,-8.825
16877.99377,-8.826
16878.33023,-8.827
16878.66669,-8.829
16879.00314,-8.829
16879.3396,-8.824
16879.67606,-8.812
16880.01251,-8.795
16880.34897,-8.778
16880.68543,-8.767
16881.02188,-8.767
16881.35834,-8.777
16881.69479,-8.794
16882.03125,-8.811
16882.36771,-8.823
16882.70416,-8.829
16883.04062,-8.831
16883.37708,-8.833
16883.71353,-8.838
16884.04999,-8.847
16884.38644,-8.856
16884.7229,-8.86
16885.05936,-8.855
16885.39581,-8.842
16885.73227,-8.824
16886.06873,-8.81
16886.40518,-8.805
16886.74164,-8.811
16887.07809,-8.827
16887.41455,-8.845
16887.75101,-8.857
16888.08746,-8.862
16888.42392,-8.861
16888.76038,-8.859
16889.09683,-8.861
16889.43329,-8.867
16889.76975,-8.874
16890.1062,-8.877
16890.44266,-8.876
16890.77911,-8.871
16891.11557,-8.868
16891.45203,-8.868
16891.78848,-8.872
16892.12494,-8.876
16892.4614,-8.875
16892.79785,-8.869
16893.13431,-8.862
16893.47076,-8.859
16893.80722,-8.862
16894.14368,-8.869
16894.48013,-8.877
16894.81659,-8.879
16895.15305,-8.876
16895.4895,-8.871
16895.82596,-8.87
16896.16242,-8.878
16896.49887,-8.893
16896.83533,-8.911
16897.17178,-8.923
16897.50824,-8.925
16897.8447,-8.918
16898.18115,-8.911
16898.51761,-8.909
16898.85407,-8.916
16899.19052,-8.929
16899.52698,-8.941
16899.86343,-8.946
16900.19989,-8.94
16900.53635,-8.927
16900.8728,-8.914
16901.20926,-8.905
16901.54572,-8.901
16901.88217,-8.9
16902.21863,-8.898
16902.55508,-8.895
16902.89154,-8.893
16903.228,-8.897
16903.56445,-8.909
16903.90091,-8.927
16904.23737,-8.943
16904.57382,-8.951
16904.91028,-8.951
16905.24674,-8.945
16905.58319,-8.941
16905.91965,-8.942
16906.2561,-8.949
16906.59256,-8.953
16906.92902,-8.949
16907.26547,-8.935
16907.60193,-8.916
16907.93839,-8.899
16908.27484,-8.893
16908.6113,-8.9
16908.94775,-8.917
16909.28421,-8.937
16909.62067,-8.953
16909.95712,-8.965
16910.29358,-8.973
16910.63004,-8.982
16910.96649,-8.993
16911.30295,-9.005
16911.6394,-9.014
16911.97586,-9.017
16912.31232,-9.011
16912.64877,-8.998
16912.98523,-8.979
16913.32169,-8.957
16913.65814,-8.937
16913.9946,-8.921
16914.33106,-8.915
16914.66751,-8.919
16915.00397,-8.932
16915.34042,-8.952
16915.67688,-8.971
16916.01334,-8.987
16916.34979,-8.998
16916.68625,-9.004
16917.02271,-9.01
16917.35916,-9.016
16917.69562,-9.023
16918.03207,-9.029
16918.36853,-9.03
16918.70499,-9.025
16919.04144,-9.013
16919.3779,-8.997
16919.71436,-8.979
16920.05081,-8.962
16920.38727,-8.95
16920.72372,-8.943
16921.06018,-8.944
16921.39664,-8.951
16921.73309,-8.963
16922.06955,-8.978
16922.40601,-8.997
16922.74246,-9.017
16923.07892,-9.035
16923.41538,-9.047
16923.75183,-9.05
16924.08829,-9.043
16924.42474,-9.029
16924.7612,-9.014
16925.09766,-9.002
16925.43411,-8.996
16925.77057,-8.994
16926.10703,-8.991
16926.44348,-8.985
16926.77994,-8.976
16927.11639,-8.97
16927.45285,-8.973
16927.78931,-8.988
16928.12576,-9.012
16928.46222,-9.037
16928.79868,-9.054
16929.13513,-9.06
16929.47159,-9.056
16929.80804,-9.05
16930.1445,-9.05
16930.48096,-9.058
16930.81741,-9.07
16931.15387,-9.076
16931.49033,-9.07
16931.82678,-9.052
16932.16324,-9.026
16932.4997,-9.003
16932.83615,-8.991
16933.17261,-8.994
16933.50906,-9.009
16933.84552,-9.029
16934.18198,-9.046
16934.51843,-9.057
16934.85489,-9.063
16935.19135,-9.066
16935.5278,-9.071
16935.86426,-9.08
16936.20071,-9.091
16936.53717,-9.1
16936.87363,-9.102
16937.21008,-9.097
16937.54654,-9.086
16937.883,-9.073
16938.21945,-9.06
16938.55591,-9.051
16938.89237,-9.046
16939.22882,-9.046
16939.56528,-9.05
16939.90173,-9.055
16940.23819,-9.06
16940.57465,-9.065
16940.9111,-9.068
16941.24756,-9.071
16941.58402,-9.076
16941.92047,-9.085
16942.25693,-9.098
16942.59338,-9.113
16942.92984,-9.125
16943.2663,-9.128
16943.60275,-9.119
16943.93921,-9.101
16944.27567,-9.082
16944.61212,-9.068
16944.94858,-9.065
16945.28503,-9.071
16945.62149,-9.082
16945.95795,-9.09
16946.2944,-9.092
16946.63086,-9.089
16946.96732,-9.085
16947.30377,-9.087
16947.64023,-9.097
16947.97669,-9.114
16948.31314,-9.133
16948.6496,-9.146
16948.98605,-9.149
16949.32251,-9.141
16949.65897,-9.128
16949.99542,-9.115
16950.33188,-9.109
16950.66834,-9.111
16951.00479,-9.118
16951.34125,-9.126
16951.6777,-9.131
16952.01416,-9.13
16952.35062,-9.126
16952.68707,-9.123
16953.02353,-9.123
16953.35999,-9.127
16953.69644,-9.133
16954.0329,-9.138
16954.36935,-9.141
16954.70581,-9.143
16955.04227,-9.146
16955.37872,-9.152
16955.71518,-9.158
16956.05164,-9.162
16956.38809,-9.158
16956.72455,-9.148
16957.06101,-9.134
16957.39746,-9.122
16957.73392,-9.117
16958.07037,-9.121
16958.40683,-9.132
16958.74329,-9.145
16959.07974,-9.154
16959.4162,-9.159
16959.75266,-9.16
16960.08911,-9.161
16960.42557,-9.165
16960.76202,-9.173
16961.09848,-9.183
16961.43494,-9.192
16961.77139,-9.197
16962.10785,-9.196
16962.44431,-9.189
16962.78076,-9.179
16963.11722,-9.168
16963.45367,-9.158
16963.79013,-9.153
16964.12659,-9.15
16964.46304,-9.149
16964.7995,-9.149
16965.13596,-9.148
16965.47241,-9.15
16965.80887,-9.158
16966.14533,-9.174
16966.48178,-9.197
16966.81824,-9.221
16967.15469,-9.24
16967.49115,-9.248
16967.82761,-9.244
16968.16406,-9.234
16968.50052,-9.224
16968.83698,-9.219
16969.17343,-9.219
16969.50989,-9.22
16969.84634,-9.216
16970.1828,-9.204
16970.51926,-9.188
16970.85571,-9.176
16971.19217,-9.173
16971.52863,-9.182
16971.86508,-9.201
16972.20154,-9.222
16972.53799,-9.239
16972.87445,-9.251
16973.21091,-9.26
16973.54736,-9.27
16973.88382,-9.282
16974.22028,-9.296
16974.55673,-9.305
16974.89319,-9.304
16975.22965,-9.291
16975.5661,-9.268
16975.90256,-9.242
16976.23901,-9.221
16976.57547,-9.211
16976.91193,-9.214
16977.24838,-9.228
16977.58484,-9.246
16977.9213,-9.263
16978.25775,-9.277
16978.59421,-9.286
16978.93066,-9.294
16979.26712,-9.302
16979.60358,-9.313
16979.94003,-9.326
16980.27649,-9.337
16980.61295,-9.342
16980.9494,-9.338
16981.28586,-9.327
16981.62231,-9.312
16981.95877,-9.3
16982.29523,-9.293
16982.63168,-9.293
16982.96814,-9.296
16983.3046,-9.299
16983.64105,-9.301
16983.97751,-9.302
16984.31397,-9.306
16984.65042,-9.315
16984.98688,-9.33
16985.32333,-9.348
16985.65979,-9.365
16985.99625,-9.375
16986.3327,-9.378
16986.66916,-9.374
16987.00562,-9.365
16987.34207,-9.357
16987.67853,-9.35
16988.01498,-9.345
16988.35144,-9.343
16988.6879,-9.341
16989.02435,-9.34
16989.36081,-9.339
16989.69727,-9.339
16990.03372,-9.339
16990.37018,-9.339
16990.70664,-9.34
16991.04309,-9.343
16991.37955,-9.351
16991.716,-9.363
16992.05246,-9.379
16992.38892,-9.396
16992.72537,-9.41
16993.06183,-9.417
16993.39829,-9.417
16993.73474,-9.41
16994.0712,-9.398
16994.40765,-9.387
16994.74411,-9.377
16995.08057,-9.371
16995.41702,-9.369
16995.75348,-9.37
16996.08994,-9.374
16996.42639,-9.381
16996.76285,-9.389
16997.0993,-9.398
16997.43576,-9.406
16997.77222,-9.412
16998.10867,-9.417
16998.44513,-9.421
16998.78159,-9.424
16999.11804,-9.427
16999.4545,-9.43
16999.79096,-9.433
17000.12741,-9.435
17000.46387,-9.435
17000.80032,-9.433
17001.13678,-9.431
17001.47324,-9.43
17001.80969,-9.432
17002.14615,-9.437
17002.48261,-9.444
17002.81906,-9.449
17003.15552,-9.449
17003.49197,-9.442
17003.82843,-9.432
17004.16489,-9.423
17004.50134,-9.423
17004.8378,-9.431
17005.17426,-9.446
17005.51071,-9.462
17005.84717,-9.472
17006.18362,-9.474
17006.52008,-9.472
17006.85654,-9.472
17007.19299,-9.478
17007.52945,-9.489
17007.86591,-9.501
17008.20236,-9.507
17008.53882,-9.505
17008.87527,-9.495
17009.21173,-9.485
17009.54819,-9.477
17009.88464,-9.475
17010.2211,-9.473
17010.55756,-9.467
17010.89401,-9.456
17011.23047,-9.444
17011.56693,-9.437
17011.90338,-9.441
17012.23984,-9.457
17012.57629,-9.478
17012.91275,-9.499
17013.24921,-9.512
17013.58566,-9.519
17013.92212,-9.522
17014.25858,-9.526
17014.59503,-9.53
17014.93149,-9.53
17015.26794,-9.523
17015.6044,-9.506
17015.94086,-9.485
17016.27731,-9.467
17016.61377,-9.459
17016.95023,-9.461
17017.28668,-9.469
17017.62314,-9.478
17017.9596,-9.484
17018.29605,-9.489
17018.63251,-9.497
17018.96896,-9.51
17019.30542,-9.528
17019.64188,-9.546
17019.97833,-9.557
17020.31479,-9.562
17020.65125,-9.563
17020.9877,-9.564
17021.32416,-9.567
17021.66061,-9.57
17021.99707,-9.568
17022.33353,-9.558
17022.66998,-9.542
17023.00644,-9.523
17023.3429,-9.511
17023.67935,-9.508
17024.01581,-9.517
17024.35226,-9.535
17024.68872,-9.556
17025.02518,-9.576
17025.36163,-9.592
17025.69809,-9.603
17026.03455,-9.609
17026.371,-9.61
17026.70746,-9.611
17027.04392,-9.611
17027.38037,-9.612
17027.71683,-9.614
17028.05328,-9.616
17028.38974,-9.613
17028.7262,-9.605
17029.06265,-9.592
17029.39911,-9.577
17029.73557,-9.563
17030.07202,-9.554
17030.40848,-9.553
17030.74493,-9.56
17031.08139,-9.572
17031.41785,-9.589
17031.7543,-9.607
17032.09076,-9.623
17032.42722,-9.635
17032.76367,-9.641
17033.10013,-9.641
17033.43658,-9.637
17033.77304,-9.632
17034.1095,-9.629
17034.44595,-9.628
17034.78241,-9.628
17035.11887,-9.628
17035.45532,-9.624
17035.79178,-9.616
17036.12824,-9.605
17036.46469,-9.595
17036.80115,-9.592
17037.1376,-9.596
17037.47406,-9.608
17037.81052,-9.622
17038.14697,-9.635
17038.48343,-9.644
17038.81989,-9.65
17039.15634,-9.654
17039.4928,-9.659
17039.82925,-9.665
17040.16571,-9.669
17040.50217,-9.669
17040.83862,-9.663
17041.17508,-9.655
17041.51154,-9.647
17041.84799,-9.645
17042.18445,-9.647
17042.52091,-9.651
17042.85736,-9.653
17043.19382,-9.65
17043.53027,-9.644
17043.86673,-9.642
17044.20319,-9.647
17044.53964,-9.662
17044.8761,-9.683
17045.21256,-9.702
17045.54901,-9.711
17045.88547,-9.709
17046.22192,-9.698
17046.55838,-9.687
17046.89484,-9.683
17047.23129,-9.686
17047.56775,-9.694
17047.90421,-9.698
17048.24066,-9.695
17048.57712,-9.685
17048.91357,-9.674
17049.25003,-9.669
17049.58649,-9.675
17049.92294,-9.69
17050.2594,-9.706
17050.59586,-9.715
17050.93231,-9.715
17051.26877,-9.709
17051.60523,-9.705
17051.94168,-9.708
17052.27814,-9.72
17052.61459,-9.734
17052.95105,-9.743
17053.28751,-9.742
17053.62396,-9.733
17053.96042,-9.722
17054.29688,-9.718
17054.63333,-9.724
17054.96979,-9.735
17055.30624,-9.746
17055.6427,-9.749
17055.97916,-9.746
17056.31561,-9.741
17056.65207,-9.741
17056.98853,-9.752
17057.32498,-9.769
17057.66144,-9.784
17057.99789,-9.792
17058.33435,-9.789
17058.67081,-9.779
17059.00726,-9.77
17059.34372,-9.769
17059.68018,-9.773
17060.01663,-9.779
17060.35309,-9.779
17060.68955,-9.77
17061.026,-9.755
17061.36246,-9.742
17061.69891,-9.738
17062.03537,-9.745
17062.37183,-9.759
17062.70828,-9.774
17063.04474,-9.781
17063.3812,-9.78
17063.71765,-9.774
17064.05411,-9.771
17064.39056,-9.775
17064.72702,-9.787
17065.06348,-9.801
17065.39993,-9.811
17065.73639,-9.814
17066.07285,-9.81
17066.4093,-9.803
17066.74576,-9.798
17067.08221,-9.796
17067.41867,-9.796
17067.75513,-9.791
17068.09158,-9.782
17068.42804,-9.768
17068.7645,-9.757
17069.10095,-9.756
17069.43741,-9.767
17069.77387,-9.789
17070.11032,-9.814
17070.44678,-9.834
17070.78323,-9.844
17071.11969,-9.844
17071.45615,-9.842
17071.7926,-9.844
17072.12906,-9.854
17072.46552,-9.869
17072.80197,-9.881
17073.13843,-9.885
17073.47488,-9.876
17073.81134,-9.858
17074.1478,-9.837
17074.48425,-9.82
17074.82071,-9.812
17075.15717,-9.811
17075.49362,-9.816
17075.83008,-9.822
17076.16653,-9.828
17076.50299,-9.835
17076.83945,-9.847
17077.1759,-9.864
17077.51236,-9.885
17077.84882,-9.903
17078.18527,-9.913
17078.52173,-9.912
17078.85819,-9.899
17079.19464,-9.879
17079.5311,-9.858
17079.86755,-9.84
17080.20401,-9.826
17080.54047,-9.816
17080.87692,-9.806
17081.21338,-9.798
17081.54984,-9.795
17081.88629,-9.8
17082.22275,-9.819
17082.5592,-9.85
17082.89566,-9.888
17083.23212,-9.923
17083.56857,-9.946
17083.90503,-9.955
17084.24149,-9.951
17084.57794,-9.941
17084.9144,-9.931
17085.25085,-9.923
17085.58731,-9.915
17085.92377,-9.904
17086.26022,-9.889
17086.59668,-9.87
17086.93314,-9.856
17087.26959,-9.852
17087.60605,-9.859
17087.94251,-9.875
17088.27896,-9.892
17088.61542,-9.905
17088.95187,-9.911
17089.28833,-9.917
17089.62479,-9.927
17089.96124,-9.945
17090.2977,-9.971
17090.63416,-9.996
17090.97061,-10.014
17091.30707,-10.019
17091.64352,-10.011
17091.97998,-9.993
17092.31644,-9.973
17092.65289,-9.952
17092.98935,-9.935
17093.32581,-9.923
17093.66226,-9.916
17093.99872,-9.916
17094.33518,-9.923
17094.67163,-9.933
17095.00809,-9.945
17095.34454,-9.954
17095.681,-9.96
17096.01746,-9.965
17096.35391,-9.971
17096.69037,-9.977
17097.02683,-9.982
17097.36328,-9.981
17097.69974,-9.975
17098.03619,-9.966
17098.37265,-9.96
17098.70911,-9.959
17099.04556,-9.964
17099.38202,-9.969
17099.71848,-9.97
17100.05493,-9.965
17100.39139,-9.958
17100.72784,-9.954
17101.0643,-9.958
17101.40076,-9.969
17101.73721,-9.983
17102.07367,-9.994
17102.41013,-9.997
17102.74658,-9.992
17103.08304,-9.983
17103.4195,-9.976
17103.75595,-9.974
17104.09241,-9.978
17104.42886,-9.988
17104.76532,-9.999
17105.10178,-10.01
17105.43823,-10.016
17105.77469,-10.016
17106.11115,-10.011
17106.4476,-10.005
17106.78406,-10
17107.12051,-10.001
17107.45697,-10.006
17107.79343,-10.011
17108.12988,-10.01
17108.46634,-9.999
17108.8028,-9.981
17109.13925,-9.964
17109.47571,-9.956
17109.81216,-9.962
17110.14862,-9.98
17110.48508,-10.002
17110.82153,-10.018
17111.15799,-10.023
17111.49445,-10.019
17111.8309,-10.013
17112.16736,-10.016
17112.50382,-10.028
17112.84027,-10.048
17113.17673,-10.064
17113.51318,-10.07
17113.84964,-10.062
17114.1861,-10.043
17114.52255,-10.022
17114.85901,-10.005
17115.19547,-9.996
17115.53192,-9.993
17115.86838,-9.993
17116.20483,-9.993
17116.54129,-9.994
17116.87775,-9.995
17117.2142,-10
17117.55066,-10.009
17117.88712,-10.021
17118.22357,-10.034
17118.56003,-10.047
17118.89648,-10.059
17119.23294,-10.07
17119.5694,-10.08
17119.90585,-10.089
17120.24231,-10.095
17120.57877,-10.095
17120.91522,-10.087
17121.25168,-10.072
17121.58814,-10.051
17121.92459,-10.03
17122.26105,-10.016
17122.5975,-10.012
17122.93396,-10.02
17123.27042,-10.037
17123.60687,-10.057
17123.94333,-10.075
17124.27979,-10.088
17124.61624,-10.095
17124.9527,-10.101
17125.28915,-10.106
17125.62561,-10.113
17125.96207,-10.118
17126.29852,-10.12
17126.63498,-10.117
17126.97144,-10.11
17127.30789,-10.102
17127.64435,-10.093
17127.9808,-10.087
17128.31726,-10.081
17128.65372,-10.076
17128.99017,-10.071
17129.32663,-10.067
17129.66309,-10.065
17129.99954,-10.067
17130.336,-10.073
17130.67246,-10.083
17131.00891,-10.094
17131.34537,-10.107
17131.68182,-10.121
17132.01828,-10.135
17132.35474,-10.148
17132.69119,-10.155
17133.02765,-10.156
17133.36411,-10.15
17133.70056,-10.14
17134.03702,-10.13
17134.37347,-10.122
17134.70993,-10.118
17135.04639,-10.117
17135.38284,-10.116
17135.7193,-10.113
17136.05576,-10.109
17136.39221,-10.106
17136.72867,-10.108
17137.06513,-10.116
17137.40158,-10.131
17137.73804,-10.148
17138.07449,-10.164
17138.41095,-10.176
17138.74741,-10.182
17139.08386,-10.183
17139.42032,-10.181
17139.75678,-10.176
17140.09323,-10.169
17140.42969,-10.16
17140.76614,-10.15
17141.1026,-10.143
17141.43906,-10.14
17141.77551,-10.142
17142.11197,-10.148
17142.44843,-10.156
17142.78488,-10.162
17143.12134,-10.165
17143.45779,-10.166
17143.79425,-10.169
17144.13071,-10.174
17144.46716,-10.182
17144.80362,-10.189
17145.14008,-10.191
17145.47653,-10.187
17145.81299,-10.176
17146.14945,-10.166
17146.4859,-10.162
17146.82236,-10.17
17147.15881,-10.188
17147.49527,-10.21
17147.83173,-10.227
17148.16818,-10.233
17148.50464,-10.226
17148.8411,-10.212
17149.17755,-10.199
17149.51401,-10.196
17149.85046,-10.204
17150.18692,-10.218
17150.52338,-10.231
17150.85983,-10.235
17151.19629,-10.23
17151.53275,-10.219
17151.8692,-10.21
17152.20566,-10.206
17152.54211,-10.207
17152.87857,-10.208
17153.21503,-10.207
17153.55148,-10.203
17153.88794,-10.199
17154.2244,-10.202
17154.56085,-10.213
17154.89731,-10.228
17155.23377,-10.243
17155.57022,-10.251
17155.90668,-10.253
17156.24313,-10.251
17156.57959,-10.253
17156.91605,-10.261
17157.2525,-10.276
17157.58896,-10.291
17157.92542,-10.301
17158.26187,-10.302
17158.59833,-10.294
17158.93478,-10.283
17159.27124,-10.275
17159.6077,-10.272
17159.94415,-10.275
17160.28061,-10.279
17160.61707,-10.281
17160.95352,-10.279
17161.28998,-10.273
17161.62643,-10.268
17161.96289,-10.266
17162.29935,-10.269
17162.6358,-10.276
17162.97226,-10.284
17163.30872,-10.29
17163.64517,-10.293
17163.98163,-10.293
17164.31809,-10.292
17164.65454,-10.293
17164.991,-10.295
17165.32745,-10.298
17165.66391,-10.303
17166.00037,-10.308
17166.33682,-10.313
17166.67328,-10.318
17167.00974,-10.32
17167.34619,-10.316
17167.68265,-10.306
17168.0191,-10.293
17168.35556,-10.281
17168.69202,-10.277
17169.02847,-10.283
17169.36493,-10.297
17169.70139,-10.315
17170.03784,-10.33
17170.3743,-10.34
17170.71075,-10.349
17171.04721,-10.36
17171.38367,-10.376
17171.72012,-10.394
17172.05658,-10.407
17172.39304,-10.409
17172.72949,-10.397
17173.06595,-10.376
17173.40241,-10.354
17173.73886,-10.338
17174.07532,-10.331
17174.41177,-10.329
17174.74823,-10.325
17175.08469,-10.315
17175.42114,-10.301
17175.7576,-10.288
17176.09406,-10.283
17176.43051,-10.292
17176.76697,-10.312
17177.10342,-10.338
17177.43988,-10.362
17177.77634,-10.38
17178.11279,-10.39
17178.44925,-10.395
17178.78571,-10.398
17179.12216,-10.401
17179.45862,-10.4
17179.79507,-10.395
17180.13153,-10.383
17180.46799,-10.368
17180.80444,-10.354
17181.1409,-10.345
17181.47736,-10.342
17181.81381,-10.342
17182.15027,-10.341
17182.48673,-10.338
17182.82318,-10.333
17183.15964,-10.334
17183.49609,-10.345
17183.83255,-10.367
17184.16901,-10.395
17184.50546,-10.419
17184.84192,-10.431
17185.17838,-10.427
17185.51483,-10.412
17185.85129,-10.394
17186.18774,-10.38
17186.5242,-10.373
17186.86066,-10.37
17187.19711,-10.369
17187.53357,-10.367
17187.87003,-10.367
17188.20648,-10.37
17188.54294,-10.377
17188.8794,-10.385
17189.21585,-10.391
17189.55231,-10.395
17189.88876,-10.395
17190.22522,-10.397
17190.56168,-10.403
17190.89813,-10.415
17191.23459,-10.43
17191.57105,-10.444
17191.9075,-10.452
17192.24396,-10.451
17192.58041,-10.445
17192.91687,-10.435
17193.25333,-10.425
17193.58978,-10.419
17193.92624,-10.416
17194.2627,-10.414
17194.59915,-10.412
17194.93561,-10.408
17195.27206,-10.403
17195.60852,-10.401
17195.94498,-10.405
17196.28143,-10.415
17196.61789,-10.429
17196.95435,-10.441
17197.2908,-10.448
17197.62726,-10.446
17197.96372,-10.438
17198.30017,-10.43
17198.63663,-10.425
17198.97308,-10.427
17199.30954,-10.434
17199.646,-10.44
17199.98245,-10.443
17200.31891,-10.441
17200.65537,-10.439
17200.99182,-10.437
17201.32828,-10.438
17201.66473,-10.44
17202.00119,-10.442
17202.33765,-10.442
17202.6741,-10.443
17203.01056,-10.447
17203.34702,-10.455
17203.68347,-10.464
17204.01993,-10.472
17204.35638,-10.473
17204.69284,-10.467
17205.0293,-10.458
17205.36575,-10.45
17205.70221,-10.447
17206.03867,-10.451
17206.37512,-10.459
17206.71158,-10.466
17207.04804,-10.47
17207.38449,-10.472
17207.72095,-10.474
17208.0574,-10.478
17208.39386,-10.487
17208.73032,-10.497
17209.06677,-10.504
17209.40323,-10.505
17209.73969,-10.498
17210.07614,-10.484
17210.4126,-10.468
17210.74905,-10.455
17211.08551,-10.447
17211.42197,-10.445
17211.75842,-10.447
17212.09488,-10.452
17212.43134,-10.458
17212.76779,-10.464
17213.10425,-10.471
17213.4407,-10.481
17213.77716,-10.492
17214.11362,-10.503
17214.45007,-10.509
17214.78653,-10.507
17215.12299,-10.501
17215.45944,-10.493
17215.7959,-10.49
17216.13236,-10.493
17216.46881,-10.5
17216.80527,-10.505
17217.14172,-10.504
17217.47818,-10.495
17217.81464,-10.484
17218.15109,-10.477
17218.48755,-10.48
17218.82401,-10.491
17219.16046,-10.504
17219.49692,-10.511
17219.83337,-10.508
17220.16983,-10.501
17220.50629,-10.498
17220.84274,-10.507
17221.1792,-10.529
17221.51566,-10.556
17221.85211,-10.575
17222.18857,-10.577
17222.52502,-10.561
17222.86148,-10.537
17223.19794,-10.517
17223.53439,-10.511
17223.87085,-10.519
17224.20731,-10.532
17224.54376,-10.538
17224.88022,-10.532
17225.21668,-10.515
17225.55313,-10.496
17225.88959,-10.485
17226.22604,-10.488
17226.5625,-10.505
17226.89896,-10.529
17227.23541,-10.555
17227.57187,-10.575
